date,places
28.02.2024,"Балчик, Богдан, Божурово, Видно, Вранино, Горичане, Гурково, Добрич, Дончево, Иречек, Каварна, Карапелит, Красен, Крушари, Одринци, Пролез, Пчелино, Смин, Челопечене, Шабла"
27.02.2024,"Горица, Добрич, Каварна, Коритен, Кочмар, Красен, Крушари, Лясково, Плачидол, Снягово, Стефан Караджа, Тервел, Шабла"
26.02.2024,"Балчик, Василево, Добрич, Долина, Дончево, Дуранкулак, Житница, Изворово, Каварна, Лясково, Стефан Караджа, Стожер, Шабла"
25.02.2024,"Добрич, Дончево, Стожер"
24.02.2024,"Войниково, Добрич, Дончево, Зърнево, Кочмар, Полковник Савово, Тервел"
23.02.2024,"Батово, Добрич, Дончево, Дуранкулак, Каварна, Козлодуйци, Конаре, Крушари, Лозенец, Лясково, Орляк, Пчеларово, Росица, Тервел, Шабла"
22.02.2024,"Балик, Балчик, Брястово, Добрич, Дуранкулак, Изворово, Ловчанци, Победа, Соколово, Шабла"
21.02.2024,"Абрит, Балчик, Бенковски, Божурец, Добрич, Дончево, Каварна, Кранево, Крушари, Медово, Пчеларово, Тервел"
20.02.2024,"Балчик, Батово, Добрич, Дончево, Каварна, Кардам, Кранево, Красен, Крушари, Ловчанци, Оброчище, Пролез, Росеново, Селце, Спасово, Сърнец, Тервел, Шабла"
19.02.2024,"Александър Стамболийски, Балчик, Добрич, Дончево, Змеево, Кардам, Козлодуйци, Крушари, Малка Смолница, Методиево, Пролез, Смолница, Снягово, Спасово, Телериг, Шабла"
18.02.2024,"Добрич, Дончево"
17.02.2024,"Добрич, Дончево, Методиево"
16.02.2024,"Балик, Балчик, Богдан, Гешаново, Гуслар, Добрич, Дончево, Драганово, Каварна, Крушари, Ловчанци, Лозенец, Методиево, Опанец, Росен, Соколово, Тервел, Шабла"
15.02.2024,"Балчик, Богдан, Врачанци, Добрич, Дончево, Драганово, Каварна, Крушари, Ломница, Оброчище, Одърци, Опанец, Свобода, Славеево"
14.02.2024,"Балик, Балчик, Белгун, Божурово, Добрич, Дончево, Дуранкулак, Енево, Каварна, Крушари, Ломница, Методиево, Овчарово, Паскалево, Плачидол, Победа, Росеново, Свобода, Шабла"
13.02.2024,"Богдан, Добрич, Дончево, Драганово, Крушари, Лозенец, Опанец, Сливенци, Тервел"
12.02.2024,"Балчик, Божурово, Добрич, Карапелит, Кранево, Красен, Крушари, Лозенец, Подслон"
11.02.2024,"Божурово, Добрич, Крушари, Лозенец, Овчарово, Одринци"
10.02.2024,"Добрич, Дончево"
09.02.2024,"Балчик, Божурово, Гурково, Добрич, Дончево, Каварна, Кочмар, Крушари, Ломница, Методиево, Нейково, Овчарово, Паскалево, Победа, Пчеларово, Рогозина, Росеново, Свобода, Сенокос, Тервел"
08.02.2024,"Богдан, Божурово, Врачанци, Добрич, Дончево, Драганово, Изворово, Каварна, Калина, Крушари, Опанец, Росица, Селце"
07.02.2024,"Балчик, Великово, Добрич, Житен, Житница, Каварна, Камен, Камен бряг, Кардам, Кранево, Крушари, Методиево, Могилище, Сноп"
